{2}	{1}	{1}	{4}	{2}	{1}	{7}	{2}	{5}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23}	{2}	{14}	1	
{2}	{1}	{1}	{2}	{1}	{1}	{1}	{2}	{1}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25}	{4}	1	
{1}	{1}	{2}	{2}	{1, 2, 3, 4, 5, 6, 7, 8, 9}	{1}	{1}	{1}	{21}	{1}	{2}	{6}	0	
{6}	{3}	{1}	{4}	{4}	{1}	{1}	{2}	{3}	{1}	{1}	{6}	0	
{2}	{6}	{1}	{4}	{1}	{1}	{3}	{2}	{1}	{1}	{2}	{4}	1	
{11}	{3}	{2}	{1}	{1}	{2}	{1}	{2}	{1}	{8}	{2}	{4}	1	
{6}	{3}	{1}	{4}	{1}	{1}	{16}	{2}	{1}	{1}	{7}	{4}	0	
{2}	{3}	{1, 2}	{1}	{3}	{1}	{7}	{2}	{1}	{1}	{5}	{4}	0	
{4}	{1}	{1, 2}	{1}	{1}	{1}	{5}	{2}	{1}	{1}	{2}	{1}	0	
{5}	{1}	{2}	{4}	{3}	{2}	{1}	{1}	{5}	{1}	{2}	{4}	1	
{2}	{3}	{1}	{1}	{3}	{1}	{16}	{2}	{14}	{1}	{2}	{4}	0	
{2}	{1}	{1}	{4}	{6}	{1}	{3}	{2}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24}	{1}	{10}	{4}	0	
{3}	{3}	{1}	{2}	{6}	{1}	{5}	{1}	{1}	{1}	{9}	{5}	1	
{2}	{3}	{1}	{4}	{1}	{1}	{5}	{2}	{3}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25}	{4}	0	
{6}	{1}	{1}	{2}	{1}	{17}	{5}	{2}	{1}	{1}	{2}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15}	0	
{2}	{7}	{2}	{2}	{6}	{2}	{16}	{2}	{3}	{1}	{1}	{4}	1	
{2}	{3}	{1}	{4}	{6}	{1}	{1}	{2}	{3}	{1}	{6}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15}	0	
{4}	{1}	{1}	{1}	{4}	{1}	{3}	{2}	{1}	{1}	{2}	{5}	0	
{2}	{4}	{1, 2}	{1, 2, 3, 4, 5, 6, 7}	{4}	{17}	{3}	{2}	{17}	{21}	{2}	{4}	1	
{2}	{3}	{1}	{1}	{4}	{1}	{5}	{1}	{3}	{22}	{2}	{1}	0	
{9}	{3}	{2}	{1, 2, 3, 4, 5, 6, 7}	{1}	{1}	{3}	{1, 2, 3, 4, 5}	{1}	{1}	{2}	{5}	1	
{6}	{3}	{1}	{1, 2, 3, 4, 5, 6, 7}	{1}	{2}	{5}	{2}	{1}	{1}	{2}	{4}	0	
{1}	{3}	{1}	{4}	{1}	{10}	{1}	{2}	{3}	{1}	{6}	{2}	0	
{2}	{3}	{1}	{1}	{3}	{6}	{5}	{1}	{3}	{1}	{6}	{5}	0	
{2}	{6}	{1}	{2}	{2}	{1}	{5}	{2}	{3}	{22}	{2}	{5}	1	
{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13}	{3}	{1}	{1}	{2}	{1}	{1}	{2}	{3}	{1}	{23}	{4}	0	
{2}	{3}	{2}	{3}	{4}	{2}	{5}	{1}	{3}	{22}	{8}	{4}	1	
{2}	{1}	{1}	{4}	{1}	{1}	{1}	{2}	{23}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23}	{23}	{4}	1	
{3}	{3}	{2}	{2}	{1}	{10}	{5}	{1}	{1}	{1}	{2}	{3}	1	
{2}	{1}	{1}	{4}	{6}	{1}	{1}	{2}	{8}	{1}	{2}	{1}	0	
{3}	{3}	{1}	{1}	{1}	{2}	{16}	{2}	{3}	{1}	{2}	{2}	0	
{2}	{1}	{1}	{2}	{1}	{1}	{3}	{2}	{12}	{8}	{5}	{5}	1	
{6}	{3}	{1}	{1}	{3}	{1}	{1}	{2}	{24}	{22}	{6}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15}	0	
{9}	{3}	{1}	{1}	{1}	{1}	{3}	{2}	{1}	{1}	{2}	{4}	1	
{6}	{1}	{1}	{4}	{1}	{2}	{1}	{2}	{1}	{2}	{2}	{4}	0	
{9}	{5}	{1}	{4}	{1}	{1}	{1}	{1}	{10}	{1}	{7}	{4}	0	
{5}	{1}	{1}	{1}	{3}	{1}	{5}	{2}	{24}	{22}	{4}	{3}	1	
{3}	{3}	{2}	{1}	{3}	{1}	{7}	{1}	{3}	{1}	{5}	{1}	0	
{2}	{4}	{1}	{2}	{4}	{1}	{5}	{2}	{1}	{2}	{6}	{4}	0	
{2}	{3}	{1}	{4}	{1}	{1}	{1}	{2}	{1}	{8}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25}	{6}	1	
{2}	{3}	{1}	{1}	{1}	{1}	{5}	{5}	{1}	{1}	{1}	{5}	0	
{6}	{1}	{1}	{1, 2, 3, 4, 5, 6, 7}	{3}	{2}	{16}	{2}	{1}	{22}	{2}	{2}	1	
{2}	{3}	{1}	{1}	{1}	{1}	{1}	{2}	{1}	{1}	{2}	{3}	0	
{2}	{1, 2, 3, 4, 5, 6, 7, 8}	{2}	{4}	{1}	{17}	{7}	{2}	{1}	{1}	{2}	{4}	0	
{2}	{3}	{2}	{4}	{1, 2, 3, 4, 5, 6, 7, 8, 9}	{1}	{1}	{2}	{1}	{1}	{5}	{10}	0	
{1}	{4}	{2}	{4}	{6}	{1}	{1}	{2}	{3}	{1}	{9}	{4}	0	
{1}	{6}	{1}	{4}	{2}	{2}	{1}	{2}	{1}	{8}	{5}	{4}	0	
{1}	{3}	{1, 2}	{4}	{3}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17}	{3}	{2}	{1}	{20}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25}	{4}	1	
{4}	{3}	{1}	{3}	{3}	{7}	{3}	{2}	{1}	{1}	{6}	{4}	0	
{2}	{3}	{1}	{3}	{1}	{2}	{7}	{2}	{1}	{2}	{2}	{2}	1	
{2}	{3}	{2}	{4}	{2}	{2}	{3}	{2}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24}	{1}	{5}	{4}	0	
{2}	{3}	{1}	{1}	{1}	{2}	{3}	{2}	{1}	{22}	{2}	{4}	0	
{2}	{4}	{1}	{2}	{3}	{10}	{1}	{1}	{1}	{1}	{2}	{2}	0	
{9}	{3}	{1, 2}	{1}	{3}	{1}	{7}	{1}	{1}	{22}	{2}	{5}	0	
{1}	{1, 2, 3, 4, 5, 6, 7, 8}	{1}	{4}	{1}	{17}	{1}	{2}	{19}	{1}	{4}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15}	0	
{6}	{1, 2, 3, 4, 5, 6, 7, 8}	{1}	{4}	{6}	{1}	{1}	{1}	{3}	{1}	{2}	{5}	1	
{2}	{1}	{1}	{4}	{9}	{1}	{3}	{2}	{10}	{1}	{5}	{4}	1	
{1}	{1}	{1}	{4}	{1}	{1}	{1}	{1}	{1}	{1}	{6}	{4}	1	
{1}	{1}	{2}	{4}	{6}	{2}	{1}	{5}	{1}	{1}	{5}	{4}	1	
{2}	{3}	{2}	{3}	{1, 2, 3, 4, 5, 6, 7, 8, 9}	{17}	{1}	{2}	{12}	{1}	{5}	{4}	0	
{1}	{3}	{2}	{4}	{9}	{1}	{3}	{2}	{3}	{15}	{7}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15}	0	
{1}	{1}	{1}	{4}	{3}	{2}	{1}	{2}	{1}	{1}	{2}	{6}	1	
{4}	{1}	{1}	{1, 2, 3, 4, 5, 6, 7}	{9}	{1}	{1}	{2}	{1}	{22}	{9}	{4}	0	
{1}	{7}	{1}	{1}	{1}	{2}	{1}	{2}	{12}	{1}	{2}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15}	0	
{2}	{3}	{1}	{2}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17}	{3}	{5}	{1}	{1}	{2}	{5}	0	
{5}	{4}	{1}	{5}	{1}	{17}	{1}	{1}	{1}	{1}	{4}	{5}	1	
{7}	{3}	{1}	{1}	{9}	{1}	{5}	{2}	{3}	{1}	{24}	{2}	0	
{2}	{1}	{1}	{4}	{3}	{1}	{3}	{2}	{1}	{1}	{6}	{15}	1	
{2}	{1}	{1}	{5}	{9}	{1}	{1}	{2}	{1}	{1}	{2}	{4}	0	
{2}	{1, 2, 3, 4, 5, 6, 7, 8}	{1}	{2}	{9}	{3}	{1}	{2}	{1}	{1}	{6}	{4}	0	
{5}	{3}	{1}	{1, 2, 3, 4, 5, 6, 7}	{6}	{2}	{1}	{2}	{3}	{3}	{6}	{4}	1	
{2}	{3}	{1}	{4}	{1}	{1}	{11}	{2}	{1}	{1}	{2}	{4}	0	
{9}	{3}	{2}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9}	{1}	{1}	{2}	{1}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25}	{4}	1	
{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13}	{1}	{2}	{4}	{1}	{2}	{1}	{5}	{1}	{1}	{2}	{4}	1	
{2}	{1}	{1}	{2}	{1}	{2}	{16}	{2}	{1}	{1}	{2}	{2}	0	
{11}	{3}	{1}	{1}	{1}	{1}	{17}	{2}	{1}	{1}	{2}	{4}	1	
{7}	{1, 2, 3, 4, 5, 6, 7, 8}	{1}	{4}	{1}	{1}	{12}	{2}	{1}	{1}	{2}	{2}	0	
{2}	{1}	{1}	{4}	{3}	{2}	{1}	{2}	{4}	{1}	{21}	{4}	0	
{2}	{3}	{1}	{1}	{1}	{1}	{3}	{2}	{1}	{1}	{5}	{4}	0	
{2}	{3}	{1}	{2}	{3}	{3}	{16}	{2}	{1}	{11}	{5}	{1}	1	
{2}	{3}	{1}	{4}	{9}	{1}	{7}	{2}	{1}	{1}	{7}	{4}	1	
{5}	{1}	{2}	{1}	{1}	{3}	{5}	{2}	{1}	{1}	{6}	{4}	0	
{9}	{3}	{1}	{1}	{6}	{1}	{7}	{2}	{1}	{1}	{5}	{4}	1	
{2}	{3}	{1}	{1}	{1}	{1}	{7}	{2}	{1}	{1}	{2}	{4}	0	
{2}	{1}	{1}	{2}	{1}	{1}	{1}	{2}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24}	{1}	{2}	{4}	0	
{2}	{3}	{1}	{1}	{6}	{7}	{12}	{2}	{3}	{1}	{6}	{4}	0	
{5}	{3}	{1}	{1, 2, 3, 4, 5, 6, 7}	{1}	{1}	{1}	{2}	{3}	{2}	{5}	{4}	0	
{1}	{3}	{2}	{5}	{1}	{2}	{1}	{2}	{1}	{1}	{2}	{4}	1	
{2}	{1}	{1}	{4}	{1}	{1}	{1}	{2}	{1}	{1}	{2}	{1}	0	
{5}	{7}	{1}	{1}	{3}	{3}	{3}	{2}	{3}	{23}	{5}	{4}	1	
{11}	{3}	{1}	{1}	{6}	{6}	{3}	{2}	{1}	{1}	{2}	{4}	0	
{2}	{3}	{1}	{1}	{3}	{1}	{7}	{2}	{3}	{1}	{5}	{4}	0	
{1}	{1}	{2}	{4}	{1, 2, 3, 4, 5, 6, 7, 8, 9}	{2}	{1}	{1}	{1}	{1}	{2}	{4}	0	
{2}	{7}	{1}	{3}	{1, 2, 3, 4, 5, 6, 7, 8, 9}	{2}	{3}	{1}	{1}	{1}	{9}	{4}	0	
{1}	{1, 2, 3, 4, 5, 6, 7, 8}	{2}	{4}	{6}	{1}	{1}	{2}	{11}	{1}	{7}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15}	0	
{5}	{3}	{1}	{1, 2, 3, 4, 5, 6, 7}	{1, 2, 3, 4, 5, 6, 7, 8, 9}	{2}	{1}	{2}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23}	{2}	{4}	0	
{5}	{1}	{2}	{4}	{3}	{2}	{1}	{2}	{4}	{8}	{5}	{5}	1	
{2}	{1}	{1}	{4}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17}	{3}	{2}	{1}	{1}	{8}	{4}	0	
{2}	{3}	{2}	{2}	{3}	{1}	{1}	{2}	{5}	{1}	{9}	{4}	0	
{5}	{1, 2, 3, 4, 5, 6, 7, 8}	{1}	{1}	{3}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17}	{2}	{10}	{1}	{2}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15}	1	
{2}	{3}	{1}	{1}	{6}	{2}	{7}	{2}	{4}	{1}	{6}	{4}	1	
{2}	{1}	{1}	{4}	{1}	{1}	{3}	{2}	{1}	{1}	{2}	{4}	1	
{2}	{1}	{1}	{1}	{2}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17}	{1}	{1}	{1}	{1}	{2}	{2}	1	
{2}	{3}	{2}	{4}	{6}	{1}	{5}	{1, 2, 3, 4, 5}	{3}	{1}	{25}	{4}	0	
{1}	{3}	{2}	{4}	{6}	{7}	{1}	{2}	{1}	{2}	{9}	{4}	1	
{2}	{1}	{1}	{1}	{1}	{1}	{7}	{1}	{5}	{1}	{4}	{4}	0	
{5}	{3}	{2}	{2}	{1}	{1}	{1}	{1, 2, 3, 4, 5}	{1}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25}	{4}	1	
{2}	{1, 2, 3, 4, 5, 6, 7, 8}	{1}	{4}	{6}	{17}	{3}	{2}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24}	{1}	{4}	{4}	0	
{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13}	{3}	{1}	{1, 2, 3, 4, 5, 6, 7}	{1}	{1}	{1}	{2}	{1}	{1}	{2}	{4}	1	
{5}	{3}	{1}	{1}	{3}	{1}	{7}	{2}	{13}	{1}	{2}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15}	0	
{6}	{1}	{1}	{4}	{1}	{1}	{1}	{2}	{1}	{1}	{24}	{4}	1	
{4}	{3}	{1}	{1}	{6}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17}	{2}	{13}	{1}	{2}	{6}	0	
{2}	{1}	{1}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9}	{1}	{3}	{2}	{3}	{1}	{2}	{4}	1	
{1}	{1}	{1}	{4}	{1}	{1}	{3}	{1}	{1}	{1}	{2}	{4}	0	
{2}	{3}	{1}	{1}	{1}	{2}	{3}	{1}	{1}	{1}	{5}	{4}	1	
{2}	{3}	{1}	{2}	{6}	{3}	{1}	{1}	{4}	{2}	{10}	{2}	1	
{2}	{1}	{1}	{4}	{1}	{2}	{5}	{1}	{1}	{19}	{5}	{4}	0	
