1,2,3,4,5,6,7
'\'(-2.5--2]\'','\'(0.593-inf)\'','\'(5.06-inf)\'','\'(4.08-4.334]\'','\'(3.458-3.549]\'','\'(0.1575-0.19]\'','\'(-inf-6.251]\''
'\'(-2.5--2]\'','\'(0.593-inf)\'','\'(5.06-inf)\'','\'(4.08-4.334]\'','\'(3.458-3.549]\'','\'(0.19-0.2225]\'','\'(-inf-6.251]\''
'\'(-2.5--2]\'','\'(0.593-inf)\'','\'(5.06-inf)\'','\'(4.08-4.334]\'','\'(3.458-3.549]\'','\'(0.2225-0.255]\'','\'(-inf-6.251]\''
'\'(-2.5--2]\'','\'(0.593-inf)\'','\'(5.06-inf)\'','\'(4.08-4.334]\'','\'(3.458-3.549]\'','\'(0.2225-0.255]\'','\'(-inf-6.251]\''
'\'(-2.5--2]\'','\'(0.593-inf)\'','\'(5.06-inf)\'','\'(4.08-4.334]\'','\'(3.458-3.549]\'','\'(0.255-0.2875]\'','\'(-inf-6.251]\''
'\'(-2.5--2]\'','\'(0.593-inf)\'','\'(5.06-inf)\'','\'(4.08-4.334]\'','\'(3.458-3.549]\'','\'(0.2875-0.32]\'','\'(-inf-6.251]\''
'\'(-2.5--2]\'','\'(0.593-inf)\'','\'(5.06-inf)\'','\'(4.08-4.334]\'','\'(3.458-3.549]\'','\'(0.32-0.3525]\'','\'(6.251-12.492]\''
'\'(-2.5--2]\'','\'(0.593-inf)\'','\'(5.06-inf)\'','\'(4.08-4.334]\'','\'(3.458-3.549]\'','\'(0.32-0.3525]\'','\'(6.251-12.492]\''
'\'(-2.5--2]\'','\'(0.593-inf)\'','\'(5.06-inf)\'','\'(4.08-4.334]\'','\'(3.458-3.549]\'','\'(0.3525-0.385]\'','\'(6.251-12.492]\''
'\'(-2.5--2]\'','\'(0.593-inf)\'','\'(5.06-inf)\'','\'(4.08-4.334]\'','\'(3.458-3.549]\'','\'(0.385-0.4175]\'','\'(18.733-24.974]\''
'\'(-2.5--2]\'','\'(0.593-inf)\'','\'(5.06-inf)\'','\'(4.08-4.334]\'','\'(3.458-3.549]\'','\'(0.4175-inf)\'','\'(31.215-37.456]\''
'\'(-2.5--2]\'','\'(0.593-inf)\'','\'(5.06-inf)\'','\'(4.08-4.334]\'','\'(3.458-3.549]\'','\'(0.4175-inf)\'','\'(43.697-49.938]\''
'\'(-2.5--2]\'','\'(0.593-inf)\'','\'(-inf-4.42]\'','\'(4.08-4.334]\'','\'(-inf-2.821]\'','\'(-inf-0.1575]\'','\'(-inf-6.251]\''
'\'(-2.5--2]\'','\'(0.593-inf)\'','\'(-inf-4.42]\'','\'(4.08-4.334]\'','\'(-inf-2.821]\'','\'(-inf-0.1575]\'','\'(-inf-6.251]\''
'\'(-2.5--2]\'','\'(0.593-inf)\'','\'(-inf-4.42]\'','\'(4.08-4.334]\'','\'(-inf-2.821]\'','\'(0.1575-0.19]\'','\'(-inf-6.251]\''
'\'(-2.5--2]\'','\'(0.593-inf)\'','\'(-inf-4.42]\'','\'(4.08-4.334]\'','\'(-inf-2.821]\'','\'(0.19-0.2225]\'','\'(-inf-6.251]\''
'\'(-2.5--2]\'','\'(0.593-inf)\'','\'(-inf-4.42]\'','\'(4.08-4.334]\'','\'(-inf-2.821]\'','\'(0.2225-0.255]\'','\'(-inf-6.251]\''
'\'(-2.5--2]\'','\'(0.593-inf)\'','\'(-inf-4.42]\'','\'(4.08-4.334]\'','\'(-inf-2.821]\'','\'(0.2225-0.255]\'','\'(-inf-6.251]\''
'\'(-2.5--2]\'','\'(0.593-inf)\'','\'(-inf-4.42]\'','\'(4.08-4.334]\'','\'(-inf-2.821]\'','\'(0.255-0.2875]\'','\'(-inf-6.251]\''
'\'(-2.5--2]\'','\'(0.593-inf)\'','\'(-inf-4.42]\'','\'(4.08-4.334]\'','\'(-inf-2.821]\'','\'(0.2875-0.32]\'','\'(-inf-6.251]\''
'\'(-2.5--2]\'','\'(0.593-inf)\'','\'(-inf-4.42]\'','\'(4.08-4.334]\'','\'(-inf-2.821]\'','\'(0.32-0.3525]\'','\'(-inf-6.251]\''
'\'(-2.5--2]\'','\'(0.593-inf)\'','\'(-inf-4.42]\'','\'(4.08-4.334]\'','\'(-inf-2.821]\'','\'(0.32-0.3525]\'','\'(6.251-12.492]\''
'\'(-2.5--2]\'','\'(0.593-inf)\'','\'(-inf-4.42]\'','\'(4.08-4.334]\'','\'(-inf-2.821]\'','\'(0.3525-0.385]\'','\'(6.251-12.492]\''
'\'(-2.5--2]\'','\'(0.593-inf)\'','\'(-inf-4.42]\'','\'(4.08-4.334]\'','\'(-inf-2.821]\'','\'(0.385-0.4175]\'','\'(18.733-24.974]\''
'\'(-2.5--2]\'','\'(0.593-inf)\'','\'(-inf-4.42]\'','\'(4.08-4.334]\'','\'(-inf-2.821]\'','\'(0.4175-inf)\'','\'(24.974-31.215]\''
'\'(-2.5--2]\'','\'(0.593-inf)\'','\'(-inf-4.42]\'','\'(4.08-4.334]\'','\'(-inf-2.821]\'','\'(0.4175-inf)\'','\'(43.697-49.938]\''
