1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
'\'(11.5-13]\'','\'(0.293406-0.381569]\'','\'(-inf-2.80974]\'','\'(0.612048-0.696121]\'','\'(-inf-0.536329]\'','\'(0.637894-0.698245]\'','\'(-inf-0.156354]\'','\'(0.120523-0.140137]\'','\'(2.162885-2.883359]\'','\'(0.023587-0.042152]\'','\'(0.107634-0.132373]\'','\'(0.008313-0.01551]\'','\'(0.003185-0.006141]\'','\'(-inf-0.0003]\'','\'(0.67722-0.93113]\'',11
'\'(11.5-13]\'','\'(0.469732-0.557895]\'','\'(-inf-2.80974]\'','\'(0.696121-0.780194]\'','\'(-inf-0.536329]\'','\'(0.637894-0.698245]\'','\'(-inf-0.156354]\'','\'(0.120523-0.140137]\'','\'(2.883359-3.603832]\'','\'(0.023587-0.042152]\'','\'(0.082894-0.107634]\'','\'(-inf-0.008313]\'','\'(-inf-0.003185]\'','\'(-inf-0.0003]\'','\'(0.67722-0.93113]\'',11
'\'(13-14.5]\'','\'(0.381569-0.469732]\'','\'(-inf-2.80974]\'','\'(0.612048-0.696121]\'','\'(-inf-0.536329]\'','\'(0.577543-0.637894]\'','\'(-inf-0.156354]\'','\'(0.100908-0.120523]\'','\'(2.162885-2.883359]\'','\'(0.023587-0.042152]\'','\'(0.082894-0.107634]\'','\'(0.008313-0.01551]\'','\'(-inf-0.003185]\'','\'(-inf-0.0003]\'','\'(0.67722-0.93113]\'',11
'\'(14.5-inf)\'','\'(0.205243-0.293406]\'','\'(-inf-2.80974]\'','\'(0.612048-0.696121]\'','\'(-inf-0.536329]\'','\'(0.517192-0.577543]\'','\'(-inf-0.156354]\'','\'(0.120523-0.140137]\'','\'(2.883359-3.603832]\'','\'(-inf-0.023587]\'','\'(0.058154-0.082894]\'','\'(-inf-0.008313]\'','\'(-inf-0.003185]\'','\'(-inf-0.0003]\'','\'(0.67722-0.93113]\'',11
'\'(14.5-inf)\'','\'(0.381569-0.469732]\'','\'(-inf-2.80974]\'','\'(0.612048-0.696121]\'','\'(0.536329-0.587168]\'','\'(0.758596-0.818947]\'','\'(0.156354-0.234333]\'','\'(0.100908-0.120523]\'','\'(2.162885-2.883359]\'','\'(0.023587-0.042152]\'','\'(0.082894-0.107634]\'','\'(-inf-0.008313]\'','\'(-inf-0.003185]\'','\'(-inf-0.0003]\'','\'(0.67722-0.93113]\'',11
'\'(-inf-2.5]\'','\'(0.822384-0.910547]\'','\'(-inf-2.80974]\'','\'(0.612048-0.696121]\'','\'(0.841363-0.892202]\'','\'(0.939649-inf)\'','\'(0.39029-0.468268]\'','\'(0.042065-0.06168]\'','\'(-inf-0.721938]\'','\'(0.060716-0.079281]\'','\'(0.132373-0.157112]\'','\'(0.01551-0.022707]\'','\'(0.006141-0.009096]\'','\'(0.0003-0.000593]\'','\'(1.43895-1.69286]\'',12
'\'(-inf-2.5]\'','\'(0.910547-inf)\'','\'(-inf-2.80974]\'','\'(0.612048-0.696121]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.468268-0.546246]\'','\'(0.022451-0.042065]\'','\'(-inf-0.721938]\'','\'(0.060716-0.079281]\'','\'(0.132373-0.157112]\'','\'(0.022707-0.029905]\'','\'(0.006141-0.009096]\'','\'(0.0003-0.000593]\'','\'(1.43895-1.69286]\'',12
'\'(2.5-4]\'','\'(0.822384-0.910547]\'','\'(-inf-2.80974]\'','\'(0.443902-0.527975]\'','\'(0.892202-0.943041]\'','\'(0.939649-inf)\'','\'(0.546246-0.624225]\'','\'(0.022451-0.042065]\'','\'(-inf-0.721938]\'','\'(0.079281-0.097846]\'','\'(0.157112-0.181852]\'','\'(0.022707-0.029905]\'','\'(0.006141-0.009096]\'','\'(0.0003-0.000593]\'','\'(1.69286-1.94677]\'',12
'\'(2.5-4]\'','\'(0.822384-0.910547]\'','\'(-inf-2.80974]\'','\'(0.527975-0.612048]\'','\'(0.841363-0.892202]\'','\'(0.939649-inf)\'','\'(0.39029-0.468268]\'','\'(0.042065-0.06168]\'','\'(-inf-0.721938]\'','\'(0.060716-0.079281]\'','\'(0.157112-0.181852]\'','\'(0.022707-0.029905]\'','\'(0.006141-0.009096]\'','\'(0.0003-0.000593]\'','\'(1.69286-1.94677]\'',12
'\'(4-5.5]\'','\'(0.910547-inf)\'','\'(2.80974-4.61288]\'','\'(0.612048-0.696121]\'','\'(0.892202-0.943041]\'','\'(0.939649-inf)\'','\'(0.39029-0.468268]\'','\'(0.042065-0.06168]\'','\'(-inf-0.721938]\'','\'(0.042152-0.060716]\'','\'(0.132373-0.157112]\'','\'(0.01551-0.022707]\'','\'(0.006141-0.009096]\'','\'(-inf-0.0003]\'','\'(1.18504-1.43895]\'',12
'\'(5.5-7]\'','\'(0.910547-inf)\'','\'(-inf-2.80974]\'','\'(0.612048-0.696121]\'','\'(0.892202-0.943041]\'','\'(0.939649-inf)\'','\'(0.468268-0.546246]\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.042152-0.060716]\'','\'(0.107634-0.132373]\'','\'(0.01551-0.022707]\'','\'(0.003185-0.006141]\'','\'(0.0003-0.000593]\'','\'(1.18504-1.43895]\'',12
'\'(5.5-7]\'','\'(0.910547-inf)\'','\'(-inf-2.80974]\'','\'(0.612048-0.696121]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.546246-0.624225]\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.023587-0.042152]\'','\'(0.082894-0.107634]\'','\'(0.008313-0.01551]\'','\'(0.003185-0.006141]\'','\'(-inf-0.0003]\'','\'(0.67722-0.93113]\'',12
'\'(7-8.5]\'','\'(0.822384-0.910547]\'','\'(-inf-2.80974]\'','\'(0.527975-0.612048]\'','\'(0.892202-0.943041]\'','\'(0.939649-inf)\'','\'(0.39029-0.468268]\'','\'(0.022451-0.042065]\'','\'(-inf-0.721938]\'','\'(0.079281-0.097846]\'','\'(0.157112-0.181852]\'','\'(0.029905-0.037102]\'','\'(0.009096-0.012052]\'','\'(0.0003-0.000593]\'','\'(2.20068-2.45459]\'',12
'\'(8.5-10]\'','\'(0.822384-0.910547]\'','\'(-inf-2.80974]\'','\'(0.527975-0.612048]\'','\'(0.892202-0.943041]\'','\'(0.939649-inf)\'','\'(0.39029-0.468268]\'','\'(0.042065-0.06168]\'','\'(-inf-0.721938]\'','\'(0.060716-0.079281]\'','\'(0.157112-0.181852]\'','\'(0.022707-0.029905]\'','\'(0.009096-0.012052]\'','\'(-inf-0.0003]\'','\'(1.43895-1.69286]\'',12
'\'(8.5-10]\'','\'(0.910547-inf)\'','\'(2.80974-4.61288]\'','\'(0.612048-0.696121]\'','\'(0.892202-0.943041]\'','\'(0.939649-inf)\'','\'(0.39029-0.468268]\'','\'(0.022451-0.042065]\'','\'(-inf-0.721938]\'','\'(0.042152-0.060716]\'','\'(0.107634-0.132373]\'','\'(0.01551-0.022707]\'','\'(0.003185-0.006141]\'','\'(-inf-0.0003]\'','\'(1.18504-1.43895]\'',12
'\'(10-11.5]\'','\'(0.822384-0.910547]\'','\'(-inf-2.80974]\'','\'(0.527975-0.612048]\'','\'(0.892202-0.943041]\'','\'(0.939649-inf)\'','\'(0.39029-0.468268]\'','\'(0.042065-0.06168]\'','\'(-inf-0.721938]\'','\'(0.060716-0.079281]\'','\'(0.157112-0.181852]\'','\'(0.022707-0.029905]\'','\'(0.009096-0.012052]\'','\'(-inf-0.0003]\'','\'(1.69286-1.94677]\'',12
'\'(11.5-13]\'','\'(0.822384-0.910547]\'','\'(-inf-2.80974]\'','\'(0.527975-0.612048]\'','\'(0.892202-0.943041]\'','\'(0.939649-inf)\'','\'(0.468268-0.546246]\'','\'(0.042065-0.06168]\'','\'(-inf-0.721938]\'','\'(0.042152-0.060716]\'','\'(0.132373-0.157112]\'','\'(0.01551-0.022707]\'','\'(0.006141-0.009096]\'','\'(0.0003-0.000593]\'','\'(1.43895-1.69286]\'',12
'\'(-inf-2.5]\'','\'(0.646058-0.734221]\'','\'(-inf-2.80974]\'','\'(0.275756-0.359829]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.042152-0.060716]\'','\'(0.107634-0.132373]\'','\'(0.008313-0.01551]\'','\'(0.003185-0.006141]\'','\'(-inf-0.0003]\'','\'(1.18504-1.43895]\'',13
'\'(-inf-2.5]\'','\'(0.646058-0.734221]\'','\'(-inf-2.80974]\'','\'(0.359829-0.443902]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.042152-0.060716]\'','\'(0.107634-0.132373]\'','\'(0.008313-0.01551]\'','\'(0.003185-0.006141]\'','\'(-inf-0.0003]\'','\'(1.18504-1.43895]\'',13
'\'(2.5-4]\'','\'(0.734221-0.822384]\'','\'(-inf-2.80974]\'','\'(0.359829-0.443902]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.042152-0.060716]\'','\'(0.107634-0.132373]\'','\'(0.008313-0.01551]\'','\'(0.003185-0.006141]\'','\'(-inf-0.0003]\'','\'(1.18504-1.43895]\'',13
'\'(2.5-4]\'','\'(0.734221-0.822384]\'','\'(-inf-2.80974]\'','\'(0.275756-0.359829]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.023587-0.042152]\'','\'(0.107634-0.132373]\'','\'(0.008313-0.01551]\'','\'(0.003185-0.006141]\'','\'(-inf-0.0003]\'','\'(0.42331-0.67722]\'',13
'\'(4-5.5]\'','\'(0.557895-0.646058]\'','\'(-inf-2.80974]\'','\'(0.275756-0.359829]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.079281-0.097846]\'','\'(0.157112-0.181852]\'','\'(0.022707-0.029905]\'','\'(0.006141-0.009096]\'','\'(0.000593-0.000886]\'','\'(1.69286-1.94677]\'',13
'\'(5.5-7]\'','\'(0.557895-0.646058]\'','\'(-inf-2.80974]\'','\'(0.191683-0.275756]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.060716-0.079281]\'','\'(0.132373-0.157112]\'','\'(0.01551-0.022707]\'','\'(0.003185-0.006141]\'','\'(0.0003-0.000593]\'','\'(1.69286-1.94677]\'',13
'\'(5.5-7]\'','\'(0.557895-0.646058]\'','\'(-inf-2.80974]\'','\'(0.275756-0.359829]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.023587-0.042152]\'','\'(0.082894-0.107634]\'','\'(-inf-0.008313]\'','\'(-inf-0.003185]\'','\'(-inf-0.0003]\'','\'(0.93113-1.18504]\'',13
'\'(7-8.5]\'','\'(0.646058-0.734221]\'','\'(-inf-2.80974]\'','\'(0.275756-0.359829]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.079281-0.097846]\'','\'(0.157112-0.181852]\'','\'(0.022707-0.029905]\'','\'(0.006141-0.009096]\'','\'(0.0003-0.000593]\'','\'(1.69286-1.94677]\'',13
'\'(8.5-10]\'','\'(0.646058-0.734221]\'','\'(-inf-2.80974]\'','\'(0.275756-0.359829]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.042152-0.060716]\'','\'(0.107634-0.132373]\'','\'(0.01551-0.022707]\'','\'(0.003185-0.006141]\'','\'(0.0003-0.000593]\'','\'(1.43895-1.69286]\'',13
'\'(8.5-10]\'','\'(0.646058-0.734221]\'','\'(-inf-2.80974]\'','\'(0.275756-0.359829]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.023587-0.042152]\'','\'(0.107634-0.132373]\'','\'(0.008313-0.01551]\'','\'(0.003185-0.006141]\'','\'(-inf-0.0003]\'','\'(0.93113-1.18504]\'',13
'\'(10-11.5]\'','\'(0.646058-0.734221]\'','\'(-inf-2.80974]\'','\'(0.275756-0.359829]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.060716-0.079281]\'','\'(0.132373-0.157112]\'','\'(0.01551-0.022707]\'','\'(0.003185-0.006141]\'','\'(0.000593-0.000886]\'','\'(1.69286-1.94677]\'',13
'\'(11.5-13]\'','\'(0.646058-0.734221]\'','\'(-inf-2.80974]\'','\'(0.275756-0.359829]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.116411-0.134976]\'','\'(0.157112-0.181852]\'','\'(0.029905-0.037102]\'','\'(0.006141-0.009096]\'','\'(0.001471-0.001764]\'','\'(2.45459-inf)\'',13
'\'(11.5-13]\'','\'(0.557895-0.646058]\'','\'(-inf-2.80974]\'','\'(0.275756-0.359829]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.780182-inf)\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.042152-0.060716]\'','\'(0.107634-0.132373]\'','\'(0.01551-0.022707]\'','\'(0.003185-0.006141]\'','\'(0.0003-0.000593]\'','\'(1.43895-1.69286]\'',13
'\'(-inf-2.5]\'','\'(0.910547-inf)\'','\'(-inf-2.80974]\'','\'(0.527975-0.612048]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.546246-0.624225]\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.079281-0.097846]\'','\'(0.181852-0.206592]\'','\'(0.029905-0.037102]\'','\'(0.009096-0.012052]\'','\'(0.0003-0.000593]\'','\'(1.43895-1.69286]\'',14
'\'(-inf-2.5]\'','\'(0.910547-inf)\'','\'(-inf-2.80974]\'','\'(0.612048-0.696121]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.546246-0.624225]\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.060716-0.079281]\'','\'(0.132373-0.157112]\'','\'(0.01551-0.022707]\'','\'(0.003185-0.006141]\'','\'(0.0003-0.000593]\'','\'(1.69286-1.94677]\'',14
'\'(2.5-4]\'','\'(0.910547-inf)\'','\'(-inf-2.80974]\'','\'(0.527975-0.612048]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.546246-0.624225]\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.079281-0.097846]\'','\'(0.181852-0.206592]\'','\'(0.029905-0.037102]\'','\'(0.009096-0.012052]\'','\'(0.0003-0.000593]\'','\'(1.69286-1.94677]\'',14
'\'(2.5-4]\'','\'(0.910547-inf)\'','\'(-inf-2.80974]\'','\'(0.527975-0.612048]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.546246-0.624225]\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.097846-0.116411]\'','\'(0.181852-0.206592]\'','\'(0.037102-0.0443]\'','\'(0.012052-0.015008]\'','\'(0.000593-0.000886]\'','\'(1.69286-1.94677]\'',14
'\'(4-5.5]\'','\'(0.822384-0.910547]\'','\'(-inf-2.80974]\'','\'(0.443902-0.527975]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.624225-0.702203]\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.042152-0.060716]\'','\'(0.132373-0.157112]\'','\'(0.01551-0.022707]\'','\'(0.006141-0.009096]\'','\'(-inf-0.0003]\'','\'(0.93113-1.18504]\'',14
'\'(5.5-7]\'','\'(0.910547-inf)\'','\'(-inf-2.80974]\'','\'(0.612048-0.696121]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.468268-0.546246]\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.060716-0.079281]\'','\'(0.132373-0.157112]\'','\'(0.01551-0.022707]\'','\'(0.003185-0.006141]\'','\'(0.0003-0.000593]\'','\'(1.43895-1.69286]\'',14
'\'(5.5-7]\'','\'(0.910547-inf)\'','\'(-inf-2.80974]\'','\'(0.612048-0.696121]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.546246-0.624225]\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.042152-0.060716]\'','\'(0.132373-0.157112]\'','\'(0.01551-0.022707]\'','\'(0.003185-0.006141]\'','\'(0.0003-0.000593]\'','\'(1.18504-1.43895]\'',14
'\'(7-8.5]\'','\'(0.910547-inf)\'','\'(2.80974-4.61288]\'','\'(0.612048-0.696121]\'','\'(0.892202-0.943041]\'','\'(0.939649-inf)\'','\'(0.39029-0.468268]\'','\'(0.022451-0.042065]\'','\'(-inf-0.721938]\'','\'(0.023587-0.042152]\'','\'(0.082894-0.107634]\'','\'(0.008313-0.01551]\'','\'(0.003185-0.006141]\'','\'(-inf-0.0003]\'','\'(0.93113-1.18504]\'',14
'\'(8.5-10]\'','\'(0.822384-0.910547]\'','\'(-inf-2.80974]\'','\'(0.527975-0.612048]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.546246-0.624225]\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.060716-0.079281]\'','\'(0.132373-0.157112]\'','\'(0.01551-0.022707]\'','\'(0.006141-0.009096]\'','\'(0.0003-0.000593]\'','\'(1.43895-1.69286]\'',14
'\'(8.5-10]\'','\'(0.822384-0.910547]\'','\'(-inf-2.80974]\'','\'(0.527975-0.612048]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.624225-0.702203]\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.097846-0.116411]\'','\'(0.181852-0.206592]\'','\'(0.029905-0.037102]\'','\'(0.012052-0.015008]\'','\'(0.0003-0.000593]\'','\'(1.94677-2.20068]\'',14
'\'(10-11.5]\'','\'(0.822384-0.910547]\'','\'(-inf-2.80974]\'','\'(0.527975-0.612048]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.546246-0.624225]\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.097846-0.116411]\'','\'(0.181852-0.206592]\'','\'(0.037102-0.0443]\'','\'(0.012052-0.015008]\'','\'(0.0003-0.000593]\'','\'(1.94677-2.20068]\'',14
'\'(11.5-13]\'','\'(0.822384-0.910547]\'','\'(-inf-2.80974]\'','\'(0.527975-0.612048]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.546246-0.624225]\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.060716-0.079281]\'','\'(0.132373-0.157112]\'','\'(0.01551-0.022707]\'','\'(0.006141-0.009096]\'','\'(0.0003-0.000593]\'','\'(1.43895-1.69286]\'',14
'\'(-inf-2.5]\'','\'(0.381569-0.469732]\'','\'(-inf-2.80974]\'','\'(0.443902-0.527975]\'','\'(0.739685-0.790524]\'','\'(0.818947-0.879298]\'','\'(0.234333-0.312311]\'','\'(0.06168-0.081294]\'','\'(0.721938-1.442411]\'','\'(0.042152-0.060716]\'','\'(0.107634-0.132373]\'','\'(0.01551-0.022707]\'','\'(0.003185-0.006141]\'','\'(-inf-0.0003]\'','\'(1.43895-1.69286]\'',15
'\'(-inf-2.5]\'','\'(0.557895-0.646058]\'','\'(-inf-2.80974]\'','\'(0.443902-0.527975]\'','\'(0.739685-0.790524]\'','\'(0.879298-0.939649]\'','\'(0.312311-0.39029]\'','\'(0.06168-0.081294]\'','\'(0.721938-1.442411]\'','\'(0.097846-0.116411]\'','\'(0.157112-0.181852]\'','\'(0.029905-0.037102]\'','\'(0.009096-0.012052]\'','\'(0.000593-0.000886]\'','\'(2.45459-inf)\'',15
'\'(2.5-4]\'','\'(0.469732-0.557895]\'','\'(-inf-2.80974]\'','\'(0.443902-0.527975]\'','\'(0.790524-0.841363]\'','\'(0.879298-0.939649]\'','\'(0.234333-0.312311]\'','\'(0.06168-0.081294]\'','\'(0.721938-1.442411]\'','\'(0.097846-0.116411]\'','\'(0.157112-0.181852]\'','\'(0.029905-0.037102]\'','\'(0.009096-0.012052]\'','\'(0.000593-0.000886]\'','\'(2.45459-inf)\'',15
'\'(2.5-4]\'','\'(0.557895-0.646058]\'','\'(-inf-2.80974]\'','\'(0.443902-0.527975]\'','\'(0.739685-0.790524]\'','\'(0.879298-0.939649]\'','\'(0.234333-0.312311]\'','\'(0.06168-0.081294]\'','\'(0.721938-1.442411]\'','\'(0.097846-0.116411]\'','\'(0.157112-0.181852]\'','\'(0.029905-0.037102]\'','\'(0.006141-0.009096]\'','\'(0.000593-0.000886]\'','\'(2.45459-inf)\'',15
'\'(4-5.5]\'','\'(0.469732-0.557895]\'','\'(-inf-2.80974]\'','\'(0.443902-0.527975]\'','\'(0.739685-0.790524]\'','\'(0.939649-inf)\'','\'(0.312311-0.39029]\'','\'(0.06168-0.081294]\'','\'(0.721938-1.442411]\'','\'(0.042152-0.060716]\'','\'(0.107634-0.132373]\'','\'(0.008313-0.01551]\'','\'(0.003185-0.006141]\'','\'(-inf-0.0003]\'','\'(1.18504-1.43895]\'',15
'\'(5.5-7]\'','\'(0.293406-0.381569]\'','\'(-inf-2.80974]\'','\'(0.443902-0.527975]\'','\'(0.688846-0.739685]\'','\'(0.818947-0.879298]\'','\'(0.234333-0.312311]\'','\'(0.06168-0.081294]\'','\'(0.721938-1.442411]\'','\'(0.060716-0.079281]\'','\'(0.132373-0.157112]\'','\'(0.01551-0.022707]\'','\'(0.003185-0.006141]\'','\'(0.0003-0.000593]\'','\'(1.69286-1.94677]\'',15
'\'(5.5-7]\'','\'(0.469732-0.557895]\'','\'(-inf-2.80974]\'','\'(0.527975-0.612048]\'','\'(0.739685-0.790524]\'','\'(0.758596-0.818947]\'','\'(0.234333-0.312311]\'','\'(0.06168-0.081294]\'','\'(0.721938-1.442411]\'','\'(0.079281-0.097846]\'','\'(0.157112-0.181852]\'','\'(0.022707-0.029905]\'','\'(0.006141-0.009096]\'','\'(0.000593-0.000886]\'','\'(2.20068-2.45459]\'',15
'\'(7-8.5]\'','\'(0.469732-0.557895]\'','\'(-inf-2.80974]\'','\'(0.443902-0.527975]\'','\'(0.739685-0.790524]\'','\'(0.879298-0.939649]\'','\'(0.234333-0.312311]\'','\'(0.06168-0.081294]\'','\'(0.721938-1.442411]\'','\'(0.079281-0.097846]\'','\'(0.157112-0.181852]\'','\'(0.022707-0.029905]\'','\'(0.009096-0.012052]\'','\'(0.0003-0.000593]\'','\'(1.94677-2.20068]\'',15
'\'(8.5-10]\'','\'(0.381569-0.469732]\'','\'(-inf-2.80974]\'','\'(0.443902-0.527975]\'','\'(0.739685-0.790524]\'','\'(0.818947-0.879298]\'','\'(0.234333-0.312311]\'','\'(0.06168-0.081294]\'','\'(0.721938-1.442411]\'','\'(0.097846-0.116411]\'','\'(0.157112-0.181852]\'','\'(0.022707-0.029905]\'','\'(0.006141-0.009096]\'','\'(0.000593-0.000886]\'','\'(2.20068-2.45459]\'',15
'\'(8.5-10]\'','\'(0.293406-0.381569]\'','\'(-inf-2.80974]\'','\'(0.527975-0.612048]\'','\'(0.638007-0.688846]\'','\'(0.818947-0.879298]\'','\'(0.234333-0.312311]\'','\'(0.081294-0.100908]\'','\'(1.442411-2.162885]\'','\'(0.060716-0.079281]\'','\'(0.132373-0.157112]\'','\'(0.01551-0.022707]\'','\'(0.003185-0.006141]\'','\'(0.000593-0.000886]\'','\'(1.94677-2.20068]\'',15
'\'(-inf-2.5]\'','\'(0.910547-inf)\'','\'(-inf-2.80974]\'','\'(0.612048-0.696121]\'','\'(0.892202-0.943041]\'','\'(0.939649-inf)\'','\'(0.468268-0.546246]\'','\'(0.022451-0.042065]\'','\'(-inf-0.721938]\'','\'(0.042152-0.060716]\'','\'(0.132373-0.157112]\'','\'(0.022707-0.029905]\'','\'(0.009096-0.012052]\'','\'(0.0003-0.000593]\'','\'(0.93113-1.18504]\'',22
'\'(-inf-2.5]\'','\'(0.822384-0.910547]\'','\'(-inf-2.80974]\'','\'(0.527975-0.612048]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.546246-0.624225]\'','\'(0.022451-0.042065]\'','\'(-inf-0.721938]\'','\'(0.042152-0.060716]\'','\'(0.132373-0.157112]\'','\'(0.01551-0.022707]\'','\'(0.006141-0.009096]\'','\'(-inf-0.0003]\'','\'(0.93113-1.18504]\'',22
'\'(2.5-4]\'','\'(0.910547-inf)\'','\'(-inf-2.80974]\'','\'(0.612048-0.696121]\'','\'(0.943041-inf)\'','\'(0.939649-inf)\'','\'(0.468268-0.546246]\'','\'(-inf-0.022451]\'','\'(-inf-0.721938]\'','\'(0.042152-0.060716]\'','\'(0.157112-0.181852]\'','\'(0.022707-0.029905]\'','\'(0.012052-0.015008]\'','\'(-inf-0.0003]\'','\'(0.67722-0.93113]\'',22
'\'(2.5-4]\'','\'(0.822384-0.910547]\'','\'(-inf-2.80974]\'','\'(0.527975-0.612048]\'','\'(0.892202-0.943041]\'','\'(0.939649-inf)\'','\'(0.468268-0.546246]\'','\'(0.042065-0.06168]\'','\'(-inf-0.721938]\'','\'(0.060716-0.079281]\'','\'(0.157112-0.181852]\'','\'(0.022707-0.029905]\'','\'(0.012052-0.015008]\'','\'(-inf-0.0003]\'','\'(0.93113-1.18504]\'',22
'\'(4-5.5]\'','\'(0.910547-inf)\'','\'(2.80974-4.61288]\'','\'(0.696121-0.780194]\'','\'(0.790524-0.841363]\'','\'(0.879298-0.939649]\'','\'(0.312311-0.39029]\'','\'(0.120523-0.140137]\'','\'(2.883359-3.603832]\'','\'(0.042152-0.060716]\'','\'(0.132373-0.157112]\'','\'(0.01551-0.022707]\'','\'(0.006141-0.009096]\'','\'(-inf-0.0003]\'','\'(0.93113-1.18504]\'',22
'\'(5.5-7]\'','\'(0.910547-inf)\'','\'(-inf-2.80974]\'','\'(0.612048-0.696121]\'','\'(0.841363-0.892202]\'','\'(0.939649-inf)\'','\'(0.39029-0.468268]\'','\'(0.081294-0.100908]\'','\'(1.442411-2.162885]\'','\'(0.042152-0.060716]\'','\'(0.107634-0.132373]\'','\'(0.008313-0.01551]\'','\'(0.003185-0.006141]\'','\'(0.0003-0.000593]\'','\'(0.93113-1.18504]\'',22
'\'(5.5-7]\'','\'(0.822384-0.910547]\'','\'(-inf-2.80974]\'','\'(0.527975-0.612048]\'','\'(0.892202-0.943041]\'','\'(0.939649-inf)\'','\'(0.468268-0.546246]\'','\'(0.022451-0.042065]\'','\'(-inf-0.721938]\'','\'(0.023587-0.042152]\'','\'(0.132373-0.157112]\'','\'(0.01551-0.022707]\'','\'(0.006141-0.009096]\'','\'(-inf-0.0003]\'','\'(0.67722-0.93113]\'',22
